;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 06/24/2016 10:55:22 Þ.Ù
;----------------------------------------------

;Address Opcode 	ASM
0x01BC	0x902F    	POP        R2
0x01BE	0x903F    	POP        R3
;MyProject.mbas,275 :: 		do
L__PROGRAM481:
;MyProject.mbas,277 :: 		Move_Delay()
0x01C0	0xDF45    	RCALL      _Move_Delay+0
;MyProject.mbas,280 :: 		PWM16bit_Change_Duty(j, _TIMER1_CH_A )
0x01C2	0x925F    	PUSH       R5
0x01C4	0x924F    	PUSH       R4
0x01C6	0xE1B1    	LDI        R27, 17
0x01C8	0x2E4B    	MOV        R4, R27
0x01CA	0xDF56    	RCALL      _PWM16bit_Change_Duty+0
;MyProject.mbas,281 :: 		PWM16bit_Change_Duty( p, _TIMER1_CH_B )
0x01CC	0x923F    	PUSH       R3
0x01CE	0x922F    	PUSH       R2
0x01D0	0xE1B2    	LDI        R27, 18
0x01D2	0x2E4B    	MOV        R4, R27
0x01D4	0x00669020  	LDS        R2, _p+0
0x01D8	0x00679030  	LDS        R3, _p+1
0x01DC	0xDF4D    	RCALL      _PWM16bit_Change_Duty+0
0x01DE	0x902F    	POP        R2
0x01E0	0x903F    	POP        R3
0x01E2	0x904F    	POP        R4
0x01E4	0x905F    	POP        R5
;MyProject.mbas,282 :: 		SetPWM0(-1)
0x01E6	0x923F    	PUSH       R3
0x01E8	0x922F    	PUSH       R2
0x01EA	0xEFBF    	LDI        R27, 255
0x01EC	0x2E2B    	MOV        R2, R27
0x01EE	0x2E3B    	MOV        R3, R27
0x01F0	0xD5D2    	RCALL      _SetPWM0+0
0x01F2	0x902F    	POP        R2
0x01F4	0x903F    	POP        R3
;MyProject.mbas,283 :: 		lcd_out(1,1,"TIMER1_CH_A ")
0x01F6	0x01FE    	MOVW       R30, R28
0x01F8	0xE5B4    	LDI        R27, 84
0x01FA	0x93B1    	ST         Z+, R27
0x01FC	0xE4B9    	LDI        R27, 73
0x01FE	0x93B1    	ST         Z+, R27
0x0200	0xE4BD    	LDI        R27, 77
0x0202	0x93B1    	ST         Z+, R27
0x0204	0xE4B5    	LDI        R27, 69
0x0206	0x93B1    	ST         Z+, R27
0x0208	0xE5B2    	LDI        R27, 82
0x020A	0x93B1    	ST         Z+, R27
0x020C	0xE3B1    	LDI        R27, 49
0x020E	0x93B1    	ST         Z+, R27
0x0210	0xE5BF    	LDI        R27, 95
0x0212	0x93B1    	ST         Z+, R27
0x0214	0xE4B3    	LDI        R27, 67
0x0216	0x93B1    	ST         Z+, R27
0x0218	0xE4B8    	LDI        R27, 72
0x021A	0x93B1    	ST         Z+, R27
0x021C	0xE5BF    	LDI        R27, 95
0x021E	0x93B1    	ST         Z+, R27
0x0220	0xE4B1    	LDI        R27, 65
0x0222	0x93B1    	ST         Z+, R27
0x0224	0xE2B0    	LDI        R27, 32
0x0226	0x93B1    	ST         Z+, R27
0x0228	0xE0B0    	LDI        R27, 0
0x022A	0x93B1    	ST         Z+, R27
0x022C	0x018E    	MOVW       R16, R28
0x022E	0x925F    	PUSH       R5
0x0230	0x924F    	PUSH       R4
0x0232	0x923F    	PUSH       R3
0x0234	0x922F    	PUSH       R2
0x0236	0x0128    	MOVW       R4, R16
0x0238	0xE0B1    	LDI        R27, 1
0x023A	0x2E3B    	MOV        R3, R27
0x023C	0xE0B1    	LDI        R27, 1
0x023E	0x2E2B    	MOV        R2, R27
0x0240	0xE1E7    	LDI        R30, _Lcd_Out+0
0x0242	0xE0FA    	LDI        R31, hi_addr(_Lcd_Out+0)
0x0244	0x9509    	ICALL
0x0246	0x902F    	POP        R2
0x0248	0x903F    	POP        R3
;MyProject.mbas,284 :: 		inttostr(j,txt)
0x024A	0x923F    	PUSH       R3
0x024C	0x922F    	PUSH       R2
0x024E	0xE6B8    	LDI        R27, lo_addr(_txt+0)
0x0250	0x2E4B    	MOV        R4, R27
0x0252	0xE0B0    	LDI        R27, hi_addr(_txt+0)
0x0254	0x2E5B    	MOV        R5, R27
0x0256	0xD5A1    	RCALL      _IntToStr+0
;MyProject.mbas,285 :: 		lcd_out(1,11,txt)
0x0258	0xE6B8    	LDI        R27, lo_addr(_txt+0)
0x025A	0x2E4B    	MOV        R4, R27
0x025C	0xE0B0    	LDI        R27, hi_addr(_txt+0)
0x025E	0x2E5B    	MOV        R5, R27
0x0260	0xE0BB    	LDI        R27, 11
0x0262	0x2E3B    	MOV        R3, R27
0x0264	0xE0B1    	LDI        R27, 1
0x0266	0x2E2B    	MOV        R2, R27
0x0268	0xE1E7    	LDI        R30, _Lcd_Out+0
0x026A	0xE0FA    	LDI        R31, hi_addr(_Lcd_Out+0)
0x026C	0x9509    	ICALL
;MyProject.mbas,286 :: 		inttostr(p,txt)
0x026E	0xE6B8    	LDI        R27, lo_addr(_txt+0)
0x0270	0x2E4B    	MOV        R4, R27
0x0272	0xE0B0    	LDI        R27, hi_addr(_txt+0)
0x0274	0x2E5B    	MOV        R5, R27
0x0276	0x00669020  	LDS        R2, _p+0
0x027A	0x00679030  	LDS        R3, _p+1
0x027E	0xD58D    	RCALL      _IntToStr+0
;MyProject.mbas,287 :: 		lcd_out(2,1,"TIMER1_CH_B ")
0x0280	0x01FE    	MOVW       R30, R28
0x0282	0xE5B4    	LDI        R27, 84
0x0284	0x93B1    	ST         Z+, R27
0x0286	0xE4B9    	LDI        R27, 73
0x0288	0x93B1    	ST         Z+, R27
0x028A	0xE4BD    	LDI        R27, 77
0x028C	0x93B1    	ST         Z+, R27
0x028E	0xE4B5    	LDI        R27, 69
0x0290	0x93B1    	ST         Z+, R27
0x0292	0xE5B2    	LDI        R27, 82
0x0294	0x93B1    	ST         Z+, R27
0x0296	0xE3B1    	LDI        R27, 49
0x0298	0x93B1    	ST         Z+, R27
0x029A	0xE5BF    	LDI        R27, 95
0x029C	0x93B1    	ST         Z+, R27
0x029E	0xE4B3    	LDI        R27, 67
0x02A0	0x93B1    	ST         Z+, R27
0x02A2	0xE4B8    	LDI        R27, 72
0x02A4	0x93B1    	ST         Z+, R27
0x02A6	0xE5BF    	LDI        R27, 95
0x02A8	0x93B1    	ST         Z+, R27
0x02AA	0xE4B2    	LDI        R27, 66
0x02AC	0x93B1    	ST         Z+, R27
0x02AE	0xE2B0    	LDI        R27, 32
0x02B0	0x93B1    	ST         Z+, R27
0x02B2	0xE0B0    	LDI        R27, 0
0x02B4	0x93B1    	ST         Z+, R27
0x02B6	0x018E    	MOVW       R16, R28
0x02B8	0x0128    	MOVW       R4, R16
0x02BA	0xE0B1    	LDI        R27, 1
0x02BC	0x2E3B    	MOV        R3, R27
0x02BE	0xE0B2    	LDI        R27, 2
0x02C0	0x2E2B    	MOV        R2, R27
0x02C2	0xE1E7    	LDI        R30, _Lcd_Out+0
0x02C4	0xE0FA    	LDI        R31, hi_addr(_Lcd_Out+0)
0x02C6	0x9509    	ICALL
;MyProject.mbas,288 :: 		lcd_out(2,11,txt)
0x02C8	0xE6B8    	LDI        R27, lo_addr(_txt+0)
0x02CA	0x2E4B    	MOV        R4, R27
0x02CC	0xE0B0    	LDI        R27, hi_addr(_txt+0)
0x02CE	0x2E5B    	MOV        R5, R27
0x02D0	0xE0BB    	LDI        R27, 11
0x02D2	0x2E3B    	MOV        R3, R27
0x02D4	0xE0B2    	LDI        R27, 2
0x02D6	0x2E2B    	MOV        R2, R27
0x02D8	0xE1E7    	LDI        R30, _Lcd_Out+0
0x02DA	0xE0FA    	LDI        R31, hi_addr(_Lcd_Out+0)
0x02DC	0x9509    	ICALL
;MyProject.mbas,289 :: 		lcd_out(1,1,"Pwm2 ")
0x02DE	0x01FE    	MOVW       R30, R28
0x02E0	0xE5B0    	LDI        R27, 80
0x02E2	0x93B1    	ST         Z+, R27
0x02E4	0xE7B7    	LDI        R27, 119
0x02E6	0x93B1    	ST         Z+, R27
0x02E8	0xE6BD    	LDI        R27, 109
0x02EA	0x93B1    	ST         Z+, R27
0x02EC	0xE3B2    	LDI        R27, 50
0x02EE	0x93B1    	ST         Z+, R27
0x02F0	0xE2B0    	LDI        R27, 32
0x02F2	0x93B1    	ST         Z+, R27
0x02F4	0xE0B0    	LDI        R27, 0
0x02F6	0x93B1    	ST         Z+, R27
0x02F8	0x018E    	MOVW       R16, R28
0x02FA	0x0128    	MOVW       R4, R16
0x02FC	0xE0B1    	LDI        R27, 1
0x02FE	0x2E3B    	MOV        R3, R27
0x0300	0xE0B1    	LDI        R27, 1
0x0302	0x2E2B    	MOV        R2, R27
0x0304	0xE1E7    	LDI        R30, _Lcd_Out+0
0x0306	0xE0FA    	LDI        R31, hi_addr(_Lcd_Out+0)
0x0308	0x9509    	ICALL
;MyProject.mbas,290 :: 		inttostr(150,txt)
0x030A	0xE6B8    	LDI        R27, lo_addr(_txt+0)
0x030C	0x2E4B    	MOV        R4, R27
0x030E	0xE0B0    	LDI        R27, hi_addr(_txt+0)
0x0310	0x2E5B    	MOV        R5, R27
0x0312	0xE9B6    	LDI        R27, 150
0x0314	0x2E2B    	MOV        R2, R27
0x0316	0xE0B0    	LDI        R27, 0
0x0318	0x2E3B    	MOV        R3, R27
0x031A	0xD53F    	RCALL      _IntToStr+0
;MyProject.mbas,291 :: 		lcd_out(2,5,txt )
0x031C	0xE6B8    	LDI        R27, lo_addr(_txt+0)
0x031E	0x2E4B    	MOV        R4, R27
0x0320	0xE0B0    	LDI        R27, hi_addr(_txt+0)
0x0322	0x2E5B    	MOV        R5, R27
0x0324	0xE0B5    	LDI        R27, 5
0x0326	0x2E3B    	MOV        R3, R27
0x0328	0xE0B2    	LDI        R27, 2
0x032A	0x2E2B    	MOV        R2, R27
0x032C	0xE1E7    	LDI        R30, _Lcd_Out+0
0x032E	0xE0FA    	LDI        R31, hi_addr(_Lcd_Out+0)
0x0330	0x9509    	ICALL
0x0332	0x902F    	POP        R2
0x0334	0x903F    	POP        R3
0x0336	0x904F    	POP        R4
0x0338	0x905F    	POP        R5
;MyProject.mbas,292 :: 		inc(J)
0x033A	0x0191    	MOVW       R18, R2
0x033C	0x5F2F    	SUBI       R18, 255
0x033E	0x4F3F    	SBCI       R19, 255
0x0340	0x0119    	MOVW       R2, R18
;MyProject.mbas,293 :: 		dec(p)
0x0342	0x00669100  	LDS        R16, _p+0
0x0346	0x00679110  	LDS        R17, _p+1
0x034A	0x5001    	SUBI       R16, 1
0x034C	0x4010    	SBCI       R17, 0
0x034E	0x00669300  	STS        _p+0, R16
0x0352	0x00679310  	STS        _p+1, R17
;MyProject.mbas,300 :: 		loop until J>=255
0x0356	0xEF0F    	LDI        R16, 255
0x0358	0xE010    	LDI        R17, 0
0x035A	0x1720    	CP         R18, R16
0x035C	0x0731    	CPC        R19, R17
0x035E	0xF40C    	BRGE       L__PROGRAM484
L__PROGRAM4311:
0x0360	0xCF2F    	RJMP       L__PROGRAM481
L__PROGRAM484:
;MyProject.mbas,301 :: 		end sub
L_end_PROGRAM4:
0x0362	0x962C    	ADIW       R28, 12
0x0364	0xBFCD    	OUT        SPL+0, R28
0x0366	0xBFDE    	OUT        SPL+1, R29
0x0368	0x91DF    	POP        R29
0x036A	0x91CF    	POP        R28
0x036C	0x9508    	RET
; end of _PROGRAM4
_PROGRAM5:
;MyProject.mbas,304 :: 		sub procedure PROGRAM5 (DIM J,dl AS integer)
;MyProject.mbas,305 :: 		P=J
0x00A4	0x00669220  	STS        _p+0, R2
0x00A8	0x00679230  	STS        _p+1, R3
;MyProject.mbas,307 :: 		p=255-j
0x00AC	0xEF0F    	LDI        R16, 255
0x00AE	0xE010    	LDI        R17, 0
0x00B0	0x1902    	SUB        R16, R2
0x00B2	0x0913    	SBC        R17, R3
0x00B4	0x00669300  	STS        _p+0, R16
0x00B8	0x00679310  	STS        _p+1, R17
;MyProject.mbas,308 :: 		do
L__PROGRAM587:
;MyProject.mbas,309 :: 		inc(J)
0x00BC	0x0181    	MOVW       R16, R2
0x00BE	0x5F0F    	SUBI       R16, 255
0x00C0	0x4F1F    	SBCI       R17, 255
0x00C2	0x0118    	MOVW       R2, R16
;MyProject.mbas,310 :: 		dec(p)
0x00C4	0x00669100  	LDS        R16, _p+0
0x00C8	0x00679110  	LDS        R17, _p+1
0x00CC	0x5001    	SUBI       R16, 1
0x00CE	0x4010    	SBCI       R17, 0
0x00D0	0x00669300  	STS        _p+0, R16
0x00D4	0x00679310  	STS        _p+1, R17
;MyProject.mbas,311 :: 		Move_Delay()
0x00D8	0xDFB9    	RCALL      _Move_Delay+0
;MyProject.mbas,314 :: 		PWM16bit_Change_Duty(p, _TIMER1_CH_A )
0x00DA	0x925F    	PUSH       R5
0x00DC	0x924F    	PUSH       R4
0x00DE	0x923F    	PUSH       R3
0x00E0	0x922F    	PUSH       R2
0x00E2	0xE1B1    	LDI        R27, 17
0x00E4	0x2E4B    	MOV        R4, R27
0x00E6	0x00669020  	LDS        R2, _p+0
0x00EA	0x00679030  	LDS        R3, _p+1
0x00EE	0xDFC4    	RCALL      _PWM16bit_Change_Duty+0
0x00F0	0x902F    	POP        R2
0x00F2	0x903F    	POP        R3
;MyProject.mbas,315 :: 		PWM16bit_Change_Duty( j, _TIMER1_CH_B )
0x00F4	0xE1B2    	LDI        R27, 18
0x00F6	0x2E4B    	MOV        R4, R27
0x00F8	0xDFBF    	RCALL      _PWM16bit_Change_Duty+0
0x00FA	0x904F    	POP        R4
0x00FC	0x905F    	POP        R5
;MyProject.mbas,316 :: 		SetPWM0(-1)
0x00FE	0x923F    	PUSH       R3
0x0100	0x922F    	PUSH       R2
0x0102	0xEFBF    	LDI        R27, 255
0x0104	0x2E2B    	MOV        R2, R27
0x0106	0x2E3B    	MOV        R3, R27
0x0108	0xD646    	RCALL      _SetPWM0+0
0x010A	0x902F    	POP        R2
0x010C	0x903F    	POP        R3
;MyProject.mbas,323 :: 		loop until J>=255
0x010E	0xEF0F    	LDI        R16, 255
0x0110	0xE010    	LDI        R17, 0
0x0112	0x1620    	CP         R2, R16
0x0114	0x0631    	CPC        R3, R17
0x0116	0xF40C    	BRGE       L__PROGRAM590
L__PROGRAM5313:
0x0118	0xCFD1    	RJMP       L__PROGRAM587
L__PROGRAM590:
;MyProject.mbas,324 :: 		end sub
L_end_PROGRAM5:
0x011A	0x9508    	RET
; end of _PROGRAM5
_PROGRAM6:
;MyProject.mbas,327 :: 		sub procedure PROGRAM6 (DIM J,dl AS integer)
;MyProject.mbas,328 :: 		P=J
0x011C	0x00669220  	STS        _p+0, R2
0x0120	0x00679230  	STS        _p+1, R3
;MyProject.mbas,330 :: 		p=255-j
0x0124	0xEF0F    	LDI        R16, 255
0x0126	0xE010    	LDI        R17, 0
0x0128	0x1902    	SUB        R16, R2
0x012A	0x0913    	SBC        R17, R3
0x012C	0x00669300  	STS        _p+0, R16
0x0130	0x00679310  	STS        _p+1, R17
;MyProject.mbas,331 :: 		do
L__PROGRAM693:
;MyProject.mbas,333 :: 		Move_Delay()
0x0134	0xDF8B    	RCALL      _Move_Delay+0
;MyProject.mbas,336 :: 		PWM16bit_Change_Duty(0, _TIMER1_CH_A )
0x0136	0x925F    	PUSH       R5
0x0138	0x924F    	PUSH       R4
0x013A	0x923F    	PUSH       R3
0x013C	0x922F    	PUSH       R2
0x013E	0xE1B1    	LDI        R27, 17
0x0140	0x2E4B    	MOV        R4, R27
0x0142	0x2422    	CLR        R2
0x0144	0x2433    	CLR        R3
0x0146	0xDF98    	RCALL      _PWM16bit_Change_Duty+0
;MyProject.mbas,337 :: 		PWM16bit_Change_Duty( p, _TIMER1_CH_B )
0x0148	0xE1B2    	LDI        R27, 18
0x014A	0x2E4B    	MOV        R4, R27
0x014C	0x00669020  	LDS        R2, _p+0
0x0150	0x00679030  	LDS        R3, _p+1
0x0154	0xDF91    	RCALL      _PWM16bit_Change_Duty+0
0x0156	0x902F    	POP        R2
0x0158	0x903F    	POP        R3
0x015A	0x904F    	POP        R4
0x015C	0x905F    	POP        R5
;MyProject.mbas,338 :: 		SetPWM0(j)
0x015E	0xD61B    	RCALL      _SetPWM0+0
;MyProject.mbas,339 :: 		J=j+3 p=p-3
0x0160	0x0191    	MOVW       R18, R2
0x0162	0x5F2D    	SUBI       R18, 253
0x0164	0x4F3F    	SBCI       R19, 255
0x0166	0x0119    	MOVW       R2, R18
0x0168	0x00669100  	LDS        R16, _p+0
0x016C	0x00679110  	LDS        R17, _p+1
0x0170	0x5003    	SUBI       R16, 3
0x0172	0x4010    	SBCI       R17, 0
0x0174	0x00669300  	STS        _p+0, R16
0x0178	0x00679310  	STS        _p+1, R17
;MyProject.mbas,348 :: 		loop until J>=255
0x017C	0xEF0F    	LDI        R16, 255
0x017E	0xE010    	LDI        R17, 0
0x0180	0x1720    	CP         R18, R16
0x0182	0x0731    	CPC        R19, R17
0x0184	0xF40C    	BRGE       L__PROGRAM696
L__PROGRAM6315:
0x0186	0xCFD6    	RJMP       L__PROGRAM693
L__PROGRAM696:
;MyProject.mbas,349 :: 		end sub
L_end_PROGRAM6:
0x0188	0x9508    	RET
; end of _PROGRAM6
_PROGRAM7:
;MyProject.mbas,352 :: 		sub procedure PROGRAM7 (DIM J,dl AS integer)
;MyProject.mbas,353 :: 		P=J
0x0586	0x00669220  	STS        _p+0, R2
0x058A	0x00679230  	STS        _p+1, R3
;MyProject.mbas,355 :: 		p=255-j
0x058E	0xEF0F    	LDI        R16, 255
0x0590	0xE010    	LDI        R17, 0
0x0592	0x1902    	SUB        R16, R2
0x0594	0x0913    	SBC        R17, R3
0x0596	0x00669300  	STS        _p+0, R16
0x059A	0x00679310  	STS        _p+1, R17
;MyProject.mbas,356 :: 		do
L__PROGRAM799:
;MyProject.mbas,357 :: 		inc(J)
0x059E	0x0181    	MOVW       R16, R2
0x05A0	0x5F0F    	SUBI       R16, 255
0x05A2	0x4F1F    	SBCI       R17, 255
0x05A4	0x0118    	MOVW       R2, R16
;MyProject.mbas,358 :: 		dec(p)
0x05A6	0x00669100  	LDS        R16, _p+0
0x05AA	0x00679110  	LDS        R17, _p+1
0x05AE	0x5001    	SUBI       R16, 1
0x05B0	0x4010    	SBCI       R17, 0
0x05B2	0x00669300  	STS        _p+0, R16
0x05B6	0x00679310  	STS        _p+1, R17
;MyProject.mbas,359 :: 		Move_Delay()
0x05BA	0xDD48    	RCALL      _Move_Delay+0
;MyProject.mbas,362 :: 		PWM16bit_Change_Duty(p, _TIMER1_CH_A )
0x05BC	0x925F    	PUSH       R5
0x05BE	0x924F    	PUSH       R4
0x05C0	0x923F    	PUSH       R3
0x05C2	0x922F    	PUSH       R2
0x05C4	0xE1B1    	LDI        R27, 17
0x05C6	0x2E4B    	MOV        R4, R27
0x05C8	0x00669020  	LDS        R2, _p+0
0x05CC	0x00679030  	LDS        R3, _p+1
0x05D0	0xDD53    	RCALL      _PWM16bit_Change_Duty+0
;MyProject.mbas,364 :: 		PWM16bit_Change_Duty( 0, _TIMER1_CH_B )
0x05D2	0xE1B2    	LDI        R27, 18
0x05D4	0x2E4B    	MOV        R4, R27
0x05D6	0x2422    	CLR        R2
0x05D8	0x2433    	CLR        R3
0x05DA	0xDD4E    	RCALL      _PWM16bit_Change_Duty+0
0x05DC	0x902F    	POP        R2
0x05DE	0x903F    	POP        R3
0x05E0	0x904F    	POP        R4
0x05E2	0x905F    	POP        R5
;MyProject.mbas,365 :: 		SetPWM0(j)
0x05E4	0xD3D8    	RCALL      _SetPWM0+0
;MyProject.mbas,367 :: 		Move_Delay()
0x05E6	0xDD32    	RCALL      _Move_Delay+0
;MyProject.mbas,378 :: 		loop until J>=255
0x05E8	0xEF0F    	LDI        R16, 255
0x05EA	0xE010    	LDI        R17, 0
0x05EC	0x1620    	CP         R2, R16
0x05EE	0x0631    	CPC        R3, R17
0x05F0	0xF40C    	BRGE       L__PROGRAM7102
L__PROGRAM7317:
0x05F2	0xCFD5    	RJMP       L__PROGRAM799
L__PROGRAM7102:
;MyProject.mbas,379 :: 		end sub
L_end_PROGRAM7:
0x05F4	0x9508    	RET
; end of _PROGRAM7
_PROGRAM8:
;MyProject.mbas,382 :: 		sub procedure PROGRAM8 (DIM J,dl AS integer)
;MyProject.mbas,383 :: 		P=J
0x072E	0x00669220  	STS        _p+0, R2
0x0732	0x00679230  	STS        _p+1, R3
;MyProject.mbas,385 :: 		p=255-j
0x0736	0xEF0F    	LDI        R16, 255
0x0738	0xE010    	LDI        R17, 0
0x073A	0x1902    	SUB        R16, R2
0x073C	0x0913    	SBC        R17, R3
0x073E	0x00669300  	STS        _p+0, R16
0x0742	0x00679310  	STS        _p+1, R17
;MyProject.mbas,386 :: 		do
L__PROGRAM8105:
;MyProject.mbas,387 :: 		inc(J)
0x0746	0x0181    	MOVW       R16, R2
0x0748	0x5F0F    	SUBI       R16, 255
0x074A	0x4F1F    	SBCI       R17, 255
0x074C	0x0118    	MOVW       R2, R16
;MyProject.mbas,388 :: 		dec(p)
0x074E	0x00669100  	LDS        R16, _p+0
0x0752	0x00679110  	LDS        R17, _p+1
0x0756	0x5001    	SUBI       R16, 1
0x0758	0x4010    	SBCI       R17, 0
0x075A	0x00669300  	STS        _p+0, R16
0x075E	0x00679310  	STS        _p+1, R17
;MyProject.mbas,389 :: 		Move_Delay()
0x0762	0xDC74    	RCALL      _Move_Delay+0
;MyProject.mbas,392 :: 		PWM16bit_Change_Duty(j, _TIMER1_CH_A )
0x0764	0x925F    	PUSH       R5
0x0766	0x924F    	PUSH       R4
0x0768	0xE1B1    	LDI        R27, 17
0x076A	0x2E4B    	MOV        R4, R27
0x076C	0xDC85    	RCALL      _PWM16bit_Change_Duty+0
;MyProject.mbas,393 :: 		PWM16bit_Change_Duty(p, _TIMER1_CH_B )
0x076E	0x923F    	PUSH       R3
0x0770	0x922F    	PUSH       R2
0x0772	0xE1B2    	LDI        R27, 18
0x0774	0x2E4B    	MOV        R4, R27
0x0776	0x00669020  	LDS        R2, _p+0
0x077A	0x00679030  	LDS        R3, _p+1
0x077E	0xDC7C    	RCALL      _PWM16bit_Change_Duty+0
0x0780	0x902F    	POP        R2
0x0782	0x903F    	POP        R3
0x0784	0x904F    	POP        R4
0x0786	0x905F    	POP        R5
;MyProject.mbas,394 :: 		SetPWM0(-1)
0x0788	0x923F    	PUSH       R3
0x078A	0x922F    	PUSH       R2
0x078C	0xEFBF    	LDI        R27, 255
0x078E	0x2E2B    	MOV        R2, R27
0x0790	0x2E3B    	MOV        R3, R27
0x0792	0xD301    	RCALL      _SetPWM0+0
0x0794	0x902F    	POP        R2
0x0796	0x903F    	POP        R3
;MyProject.mbas,401 :: 		loop until J>=255
0x0798	0xEF0F    	LDI        R16, 255
0x079A	0xE010    	LDI        R17, 0
0x079C	0x1620    	CP         R2, R16
0x079E	0x0631    	CPC        R3, R17
0x07A0	0xF40C    	BRGE       L__PROGRAM8108
L__PROGRAM8319:
0x07A2	0xCFD1    	RJMP       L__PROGRAM8105
L__PROGRAM8108:
;MyProject.mbas,402 :: 		end sub
L_end_PROGRAM8:
0x07A4	0x9508    	RET
; end of _PROGRAM8
_PROGRAM9:
;MyProject.mbas,406 :: 		sub procedure PROGRAM9 (DIM J,dl AS integer)
;MyProject.mbas,407 :: 		P=J
0x07A6	0x00669220  	STS        _p+0, R2
0x07AA	0x00679230  	STS        _p+1, R3
;MyProject.mbas,409 :: 		p=255-j
0x07AE	0xEF0F    	LDI        R16, 255
0x07B0	0xE010    	LDI        R17, 0
0x07B2	0x1902    	SUB        R16, R2
0x07B4	0x0913    	SBC        R17, R3
0x07B6	0x00669300  	STS        _p+0, R16
0x07BA	0x00679310  	STS        _p+1, R17
;MyProject.mbas,410 :: 		do
L__PROGRAM9111:
;MyProject.mbas,411 :: 		inc(J)
0x07BE	0x0181    	MOVW       R16, R2
0x07C0	0x5F0F    	SUBI       R16, 255
0x07C2	0x4F1F    	SBCI       R17, 255
0x07C4	0x0118    	MOVW       R2, R16
;MyProject.mbas,412 :: 		dec(p)
0x07C6	0x00669100  	LDS        R16, _p+0
0x07CA	0x00679110  	LDS        R17, _p+1
0x07CE	0x5001    	SUBI       R16, 1
0x07D0	0x4010    	SBCI       R17, 0
0x07D2	0x00669300  	STS        _p+0, R16
0x07D6	0x00679310  	STS        _p+1, R17
;MyProject.mbas,413 :: 		Move_Delay()
0x07DA	0xDC38    	RCALL      _Move_Delay+0
;MyProject.mbas,416 :: 		PWM16bit_Change_Duty(j, _TIMER1_CH_A )
0x07DC	0x925F    	PUSH       R5
0x07DE	0x924F    	PUSH       R4
0x07E0	0xE1B1    	LDI        R27, 17
0x07E2	0x2E4B    	MOV        R4, R27
0x07E4	0xDC49    	RCALL      _PWM16bit_Change_Duty+0
;MyProject.mbas,417 :: 		PWM16bit_Change_Duty( j, _TIMER1_CH_B )
0x07E6	0xE1B2    	LDI        R27, 18
0x07E8	0x2E4B    	MOV        R4, R27
0x07EA	0xDC46    	RCALL      _PWM16bit_Change_Duty+0
0x07EC	0x904F    	POP        R4
0x07EE	0x905F    	POP        R5
;MyProject.mbas,418 :: 		SetPWM0(-1)
0x07F0	0x923F    	PUSH       R3
0x07F2	0x922F    	PUSH       R2
0x07F4	0xEFBF    	LDI        R27, 255
0x07F6	0x2E2B    	MOV        R2, R27
0x07F8	0x2E3B    	MOV        R3, R27
0x07FA	0xD2CD    	RCALL      _SetPWM0+0
0x07FC	0x902F    	POP        R2
0x07FE	0x903F    	POP        R3
;MyProject.mbas,425 :: 		loop until J>=255
0x0800	0xEF0F    	LDI        R16, 255
0x0802	0xE010    	LDI        R17, 0
0x0804	0x1620    	CP         R2, R16
0x0806	0x0631    	CPC        R3, R17
0x0808	0xF40C    	BRGE       L__PROGRAM9114
L__PROGRAM9321:
0x080A	0xCFD9    	RJMP       L__PROGRAM9111
L__PROGRAM9114:
;MyProject.mbas,426 :: 		end sub
L_end_PROGRAM9:
0x080C	0x9508    	RET
; end of _PROGRAM9
_PROGRAM10:
;MyProject.mbas,429 :: 		sub procedure PROGRAM10 (DIM J,dl AS integer)
;MyProject.mbas,430 :: 		P=J
0x080E	0x00669220  	STS        _p+0, R2
0x0812	0x00679230  	STS        _p+1, R3
;MyProject.mbas,432 :: 		p=255-j
0x0816	0xEF0F    	LDI        R16, 255
0x0818	0xE010    	LDI        R17, 0
0x081A	0x1902    	SUB        R16, R2
0x081C	0x0913    	SBC        R17, R3
0x081E	0x00669300  	STS        _p+0, R16
0x0822	0x00679310  	STS        _p+1, R17
;MyProject.mbas,433 :: 		do
L__PROGRAM10117:
;MyProject.mbas,434 :: 		inc(J)
0x0826	0x0181    	MOVW       R16, R2
0x0828	0x5F0F    	SUBI       R16, 255
0x082A	0x4F1F    	SBCI       R17, 255
0x082C	0x0118    	MOVW       R2, R16
;MyProject.mbas,435 :: 		dec(p)
0x082E	0x00669100  	LDS        R16, _p+0
0x0832	0x00679110  	LDS        R17, _p+1
0x0836	0x5001    	SUBI       R16, 1
0x0838	0x4010    	SBCI       R17, 0
0x083A	0x00669300  	STS        _p+0, R16
0x083E	0x00679310  	STS        _p+1, R17
;MyProject.mbas,436 :: 		Move_Delay()
0x0842	0xDC04    	RCALL      _Move_Delay+0
;MyProject.mbas,439 :: 		PWM16bit_Change_Duty(0, _TIMER1_CH_A )
0x0844	0x925F    	PUSH       R5
0x0846	0x924F    	PUSH       R4
0x0848	0x923F    	PUSH       R3
0x084A	0x922F    	PUSH       R2
0x084C	0xE1B1    	LDI        R27, 17
0x084E	0x2E4B    	MOV        R4, R27
0x0850	0x2422    	CLR        R2
0x0852	0x2433    	CLR        R3
0x0854	0xDC11    	RCALL      _PWM16bit_Change_Duty+0
0x0856	0x902F    	POP        R2
0x0858	0x903F    	POP        R3
;MyProject.mbas,440 :: 		PWM16bit_Change_Duty( j, _TIMER1_CH_B )
0x085A	0xE1B2    	LDI        R27, 18
